序号,代码,开发区名称,省份,城市/区县,批准级别,开发区类型,批准时间,核准面积_公顷,主导产业,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,格式化地址,地理编码精度,状态,dist_to_coast_km,pop_density_at_point,pop_density_buffer_mean,pop_density_buffer_sum,forest_treecover2000_buffer_mean,forest_loss_total_buffer_sum,forest_loss_pre_designation,forest_loss_post_designation,forest_loss_post_minus_pre,built_1990_at_point,built_1990_buffer_mean,built_1990_buffer_sum,built_2000_at_point,built_2000_buffer_mean,built_2000_buffer_sum,built_2010_at_point,built_2010_buffer_mean,built_2010_buffer_sum,built_2015_at_point,built_2015_buffer_mean,built_2015_buffer_sum,built_2020_at_point,built_2020_buffer_mean,built_2020_buffer_sum,built_pre_designation_year,built_post_designation_year,built_pre_designation,built_post_designation,built_change_post_minus_pre
1580,S519008,四川金堂工业园区,四川省,金堂,省政府,工业园区,1994.05,751.86,节能环保、电力、食品,104.39377,30.842885,104.391105,30.845187,四川省成都市金堂县四川金堂工业园区,住宅区,ok,1066.805,63.6801,55.459,274965.5335,1.3957,858.0,0.0,858.0,858.0,4176.0,14560.8317,1470644.0,28599.0,29514.4653,2980961.0,144138.0,59055.4653,5964602.0,200305.0,77103.8812,7787492.0,222616.0,87039.3366,8790973.0,1990,2000,1470644.0,2980961.0,1510317.0
1583,S519009,四川新津工业园区,四川省,新津,省政府,工业园区,2006.12,228.79,轨道交通设备、食品、新材料,103.808907,30.429399,103.806714,30.43212,四川省成都市新津区四川新津工业园区,住宅区,ok,1049.507,59.672,34.4668,174884.5892,1.9225,975.0,29.0,946.0,917.0,28582.0,19658.102,1926494.0,145017.0,37862.3776,3710513.0,231959.0,61851.1633,6061414.0,268174.0,73423.5816,7195511.0,275340.0,77780.602,7622499.0,2000,2010,3710513.0,6061414.0,2350901.0
1585,S519007,四川彭州工业园区,四川省,彭州,省政府,工业园区,1997.05,538.01,医药、家纺、服装,103.978249,30.970462,103.976008,30.972945,四川省成都市彭州市工业园区,未知,ok,1096.051,44.3717,77.837,364354.8945,2.2037,380.0,0.0,380.0,380.0,27844.0,25431.0,2619393.0,86043.0,63271.7476,6516990.0,211272.0,93906.7087,9672391.0,270980.0,109067.8835,11233992.0,303326.0,115910.5534,11938787.0,1990,2000,2619393.0,6516990.0,3897597.0
1589,S519048,四川自贡航空产业园,四川省,自贡航空,省政府,工业园区,2015.07,305.0,通用航空、装备制造、航空新材料,104.779307,29.33924,104.776611,29.3421,四川省自贡市,市,ok,899.634,65.65,30.4389,288225.8229,2.6985,314.0,120.0,194.0,74.0,87504.0,51085.2475,5159610.0,254729.0,74473.0297,7521776.0,274364.0,109405.5347,11049959.0,286729.0,129900.495,13119950.0,287805.0,142391.9901,14381591.0,2015,2020,13119950.0,14381591.0,1261641.0
1593,S519052,四川攀枝花格里坪特色产业园区,四川省,攀枝花格里坪特色,省政府,工业园区,2008.08,310.47,煤化工、电力、机械、建材,101.520888,26.603171,101.519351,26.606787,四川省攀枝花市西区四川攀枝花格里坪特色产业园,住宅区,ok,809.299,31.6109,32.8745,49311.7128,6.9507,1083.0,118.0,965.0,847.0,29845.0,10496.35,1049635.0,39107.0,13805.19,1380519.0,43418.0,16228.17,1622817.0,47183.0,17721.84,1772184.0,58078.0,20485.2,2048520.0,2000,2010,1380519.0,1622817.0,242298.0
1594,S519053,四川泸州白酒产业园区,四川省,泸州白酒,省政府,工业园区,2006.06,371.33,酿酒、印刷、包装,105.584752,28.870339,105.581435,28.873706,四川省泸州市江阳区白酒产业园区,住宅区,ok,820.909,,30.6633,55776.4746,9.6375,1782.0,4.0,1778.0,1774.0,439.0,2315.7347,226942.0,1148.0,4186.0612,410234.0,42235.0,14495.949,1420603.0,64803.0,21340.4082,2091360.0,89915.0,30148.4796,2954551.0,2000,2010,410234.0,1420603.0,1010369.0
1597,S519056,四川合江临港工业园区,四川省,合江临港,省政府,工业园区,2008.04,302.26,化工、酿酒、茶、农副食品,105.909246,28.834468,105.905805,28.83786,四川省泸州市合江县四川合江临港工业园区,住宅区,ok,806.171,33.583,25.0611,65484.7407,16.729,1130.0,42.0,1088.0,1046.0,286.0,2834.0495,286239.0,717.0,4840.7426,488915.0,55032.0,10834.8218,1094317.0,85575.0,14554.0,1469954.0,102429.0,18105.4455,1828650.0,2000,2010,488915.0,1094317.0,605402.0
1598,S519057,四川叙永资源综合利用经济园区,四川省,叙永资源综合利用,省政府,工业园区,2011.12,202.24,非金属矿物制品、竹木制品、农副食品,105.158576,31.612152,105.155153,31.614209,四川省绵阳市梓潼县经济园区,住宅区,ok,1120.954,20.532,14.4007,95505.3811,1.6087,1465.0,57.0,1408.0,1351.0,29268.0,9006.8416,909691.0,45774.0,16396.7723,1656074.0,130912.0,27711.0594,2798817.0,179225.0,34334.0198,3467736.0,186908.0,38453.3663,3883790.0,2010,2015,2798817.0,3467736.0,668919.0
1604,S519063,德阳—阿坝生态经济产业园区,四川省,德阳—阿坝生态,省政府,工业园区,2012.05,649.89,新材料、能源、磷化工,104.397795,31.127449,104.395113,31.12959,四川省德阳市,市,city_only,1095.665,63.8858,30.1643,307283.6058,1.1741,1349.0,136.0,1213.0,1077.0,382509.0,84678.2647,8637183.0,385463.0,117774.5392,12013003.0,385597.0,148178.3431,15114191.0,386187.0,165118.1078,16842047.0,388871.0,178725.0882,18229959.0,2010,2015,15114191.0,16842047.0,1727856.0
1605,S519016,四川绵阳工业园区,四川省,绵阳,省政府,工业园区,2001.07,787.73,电子信息、装备制造,104.651578,31.51058,104.649046,31.512901,四川省绵阳市涪城区绵阳工业园区,住宅区,ok,1126.222,16.3457,15.86,134096.5551,0.3769,2464.0,5.0,2459.0,2454.0,1059.0,12931.8889,1280257.0,2672.0,29931.3131,2963200.0,12473.0,56912.7374,5634361.0,24034.0,73200.2222,7246822.0,56877.0,91705.4242,9078837.0,2000,2010,2963200.0,5634361.0,2671161.0
1607,S519065,四川安县工业园区,四川省,安县,省政府,工业园区,2010.07,180.0,精细化工、医药、汽车及零部件,104.549977,31.527574,104.54754,31.529897,四川省绵阳市安州区四川安县工业园区,住宅区,ok,1131.421,35.1566,27.4975,88817.0283,0.1378,1225.0,11.0,1214.0,1203.0,729.0,5964.3431,608363.0,5075.0,15130.0686,1543267.0,116749.0,33458.7059,3412788.0,177319.0,45620.098,4653250.0,228720.0,58863.598,6004087.0,2010,2015,3412788.0,4653250.0,1240462.0
1608,S519018,四川三台工业园区,四川省,三台,省政府,工业园区,2006.02,325.59,服装、能源化工、食品,105.093722,31.095826,105.09033,31.097974,四川省绵阳市三台县,区县,ok,1068.651,78.518,30.0773,244318.0678,2.9922,585.0,31.0,554.0,523.0,70938.0,16113.7941,1643607.0,204893.0,24020.1667,2450057.0,286786.0,35963.902,3668318.0,324221.0,43658.8431,4453202.0,329223.0,53108.9314,5417111.0,2000,2010,2450057.0,3668318.0,1218261.0
1612,S519017,四川江油工业园区,四川省,江油,省政府,工业园区,2006.02,1886.11,装备制造、电子、新材料,104.728629,31.753486,104.725862,31.755687,四川省绵阳市江油市工业园区,未知,ok,1148.962,29.0621,22.1238,218318.1198,1.2453,510.0,6.0,504.0,498.0,34554.0,53863.8416,5440248.0,121402.0,80357.8119,8116139.0,207703.0,108856.8812,10994545.0,250188.0,123510.7525,12474586.0,250304.0,128455.5149,12974007.0,2000,2010,8116139.0,10994545.0,2878406.0
1636,S519028,四川蓬安工业园区,四川省,蓬安,省政府,工业园区,2006.02,197.08,机械、农产品加工、电子,106.433642,30.958838,106.429547,30.961065,四川省南充市蓬安县四川蓬安工业园区,住宅区,ok,1019.544,52.3616,30.9075,56962.5645,7.1109,3657.0,149.0,3508.0,3359.0,4264.0,1237.6961,126245.0,7588.0,2682.6275,273628.0,55845.0,5847.8235,596478.0,89318.0,8165.951,832927.0,99888.0,10615.8235,1082814.0,2000,2010,273628.0,596478.0,322850.0
1641,S519092,甘孜—眉山工业园区,四川省,甘孜—眉山,省政府,工业园区,2012.01,745.43,有色金属、新能源、新材料,101.96231,30.04952,101.960791,30.052341,四川省甘孜藏族自治州,市,ok,1105.347,,60.8377,12836.7547,24.5047,1512.0,117.0,1395.0,1278.0,35114.0,2007.6699,206790.0,39208.0,2805.9709,289015.0,42477.0,4314.9806,444443.0,43789.0,5123.5049,527721.0,43818.0,5385.8738,554745.0,2010,2015,444443.0,527721.0,83278.0
1668,S519116,成都—雅安工业园区,四川省,成都—雅安,省政府,工业园区,2013.01,280.99,机械,104.066301,30.572961,104.063796,30.575416,四川省成都市,市,ok,1052.651,154.8809,108.7148,1023550.0751,0.9335,465.0,71.0,394.0,323.0,21267.0,50407.1346,5242342.0,214924.0,143149.5769,14887556.0,276204.0,192229.1442,19991831.0,301258.0,215854.2115,22448838.0,303978.0,222315.3462,23120796.0,2010,2015,19991831.0,22448838.0,2457007.0
1670,S519118,四川汉源工业园区,四川省,汉源,省政府,工业园区,2012.12,169.24,有色金属冶炼、化工、食品,102.650417,29.344275,102.648991,29.347276,四川省雅安市汉源县,区县,ok,1006.2,,28.896,88161.7105,0.7201,26.0,4.0,22.0,18.0,2677.0,1045.88,104588.0,2763.0,1258.87,125887.0,12580.0,2854.69,285469.0,22384.0,3961.06,396106.0,27576.0,4328.77,432877.0,2010,2015,285469.0,396106.0,110637.0
1671,S519119,四川石棉工业园区,四川省,石棉,省政府,工业园区,2012.12,459.07,冶金、磷化工、新材料,102.424923,29.148233,102.423205,29.151066,四川省雅安市石棉县四川石棉工业园区,住宅区,ok,995.934,12.728,10.7443,2524.9147,36.7235,569.0,38.0,531.0,493.0,871.0,510.6122,50040.0,871.0,595.2551,58335.0,872.0,700.5816,68657.0,876.0,743.4796,72861.0,889.0,746.102,73118.0,2010,2015,68657.0,72861.0,4204.0
1674,S519122,四川宝兴汉白玉特色产业园区,四川省,宝兴汉白玉特色,省政府,工业园区,2007.01,131.18,石材、电力,102.824826,30.252469,102.823227,30.255256,四川省雅安市宝兴县,区县,ok,1092.364,66.2603,43.4534,25985.1038,42.4798,5088.0,530.0,4558.0,4028.0,7069.0,1878.6566,185987.0,22069.0,3799.9495,376195.0,62133.0,7885.5859,780673.0,79174.0,9967.4444,986777.0,84066.0,10181.5758,1007976.0,2000,2010,376195.0,780673.0,404478.0
1680,S519038,四川阿坝工业园区,四川省,阿坝,省政府,工业园区,2006.08,161.56,铝冶炼、化学原料、非金属矿物制品,102.224504,31.899427,102.22286,31.901672,四川省阿坝藏族羌族自治州,市,ok,1283.257,,16.1991,1506.5207,26.5139,36.0,7.0,29.0,22.0,51418.0,1071.8725,109331.0,60472.0,1501.7255,153176.0,66705.0,2188.5784,223235.0,70394.0,2553.7353,260481.0,76348.0,2733.0196,278768.0,2000,2010,153176.0,223235.0,70059.0
1681,S519126,四川西昌钒钛产业园区,四川省,西昌钒钛,省政府,工业园区,2004.12,859.4,钒钛钢铁、新材料、装备制造,101.854884,26.530789,101.853481,26.534471,四川省攀枝花市仁和区钒钛产业园区,住宅区,ok,781.612,30.3223,29.5043,93558.1798,1.9876,867.0,8.0,859.0,851.0,36975.0,7520.898,737048.0,40963.0,9773.3673,957790.0,45045.0,13549.551,1327856.0,50162.0,16799.2347,1646325.0,70105.0,25288.9592,2478318.0,2000,2010,957790.0,1327856.0,370066.0
1682,S519127,四川德昌特色产业园区,四川省,德昌特色,省政府,工业园区,2005.07,230.78,装备制造、稀土、钒钛,102.175661,27.402832,102.174072,27.406157,四川省凉山彝族自治州德昌县,区县,ok,840.211,37.0593,13.3601,87388.3963,5.6692,1250.0,27.0,1223.0,1196.0,21624.0,12971.6893,1336084.0,68699.0,19120.5728,1969419.0,120495.0,26833.9029,2763892.0,143116.0,30497.7379,3141267.0,149776.0,32389.1553,3336083.0,2000,2010,1969419.0,2763892.0,794473.0
1706,S529029,镇宁产业园区,贵州省,镇宁,省政府,工业园区,2011.01,258.7,纺织、日用品、化工,108.141137,22.525046,108.137053,22.527807,广西壮族自治区南宁市江南区镇宁村,村庄,ok,73.475,4.9964,5.7532,10212.0083,0.3037,8811.0,290.0,8521.0,8231.0,43116.0,9429.6535,952395.0,51495.0,12525.6337,1265089.0,54362.0,13742.2178,1387964.0,55508.0,14541.6733,1468709.0,55550.0,15879.5446,1603834.0,2010,2015,1387964.0,1468709.0,80745.0
1742,S539016,云南五华科技产业园,云南省,五华科技,省政府,工业园区,2008.08,3275.35,专用设备、印刷,102.707262,25.043635,102.70583,25.046614,云南省昆明市五华区,区县,ok,601.247,131.3305,116.8607,1175735.6477,0.4419,254.0,32.0,222.0,190.0,381926.0,174398.3235,17788629.0,381926.0,291944.6765,29778357.0,381926.0,305609.9804,31172218.0,382673.0,312492.2255,31874207.0,386404.0,316166.2745,32248960.0,2000,2010,29778357.0,31172218.0,1393861.0
1743,S539017,云南省东川再就业特色产业园,云南省,省东川,省政府,工业园区,2004.04,433.23,金属加工、再生资源利用,103.187825,26.082997,103.185943,26.086244,云南省昆明市东川区,区县,ok,662.719,41.0179,14.3954,112183.0411,4.1541,153.0,4.0,149.0,145.0,177330.0,16451.5714,1612254.0,236088.0,24936.3469,2443762.0,315954.0,36594.7551,3586286.0,355356.0,42467.3163,4161797.0,356109.0,44252.5204,4336747.0,2000,2010,2443762.0,3586286.0,1142524.0
1744,S539018,云南呈贡信息产业园区,云南省,呈贡信息,省政府,工业园区,2015.12,2071.23,医药、信息,102.83689,24.955346,102.835477,24.958413,云南省昆明市呈贡区信息产业园区,住宅区,ok,585.189,36.8724,25.5062,187546.8496,2.985,4481.0,1480.0,3001.0,1521.0,22402.0,45904.8119,4636386.0,52470.0,84193.099,8503503.0,161442.0,119518.4554,12071364.0,207466.0,137063.2673,13843390.0,222512.0,146205.5743,14766763.0,2015,2020,13843390.0,14766763.0,923373.0
1745,S539019,云南晋宁工业园区,云南省,晋宁,省政府,工业园区,2007.06,390.37,磷化工、贵金属、装备制造,102.754179,24.672084,102.7527,24.675066,云南省昆明市晋宁区晋宁工业园区,住宅区,ok,568.41,13.8953,9.2043,61484.6174,6.5953,1672.0,65.0,1607.0,1542.0,17064.0,11749.14,1174914.0,38521.0,19368.73,1936873.0,106037.0,28766.64,2876664.0,146323.0,33916.37,3391637.0,168285.0,39688.09,3968809.0,2000,2010,1936873.0,2876664.0,939791.0
1746,S539020,云南富民工业园区,云南省,富民,省政府,工业园区,2012.03,364.95,钛盐化工、装备制造、新材料,102.562176,25.216937,102.560928,25.22003,云南省昆明市富民县工业园区,未知,ok,625.269,8.5897,4.3803,42462.9023,16.0688,5685.0,961.0,4724.0,3763.0,1181.0,4404.6869,436064.0,3413.0,7619.6768,754348.0,37266.0,13683.4545,1354662.0,53916.0,17050.0,1687950.0,56507.0,18525.4545,1834020.0,2010,2015,1354662.0,1687950.0,333288.0
1747,S539021,石林生态工业集中区,云南省,石林生态,省政府,工业园区,2012.03,385.08,农畜产品加工、建材,103.280746,24.779971,103.278897,24.782926,云南省昆明市石林彝族自治县石林生态工业集中区,住宅区,ok,540.952,14.7283,13.4185,93513.4812,1.0945,691.0,41.0,650.0,609.0,39788.0,22528.0619,2185222.0,54033.0,34299.4742,3327049.0,113753.0,47249.0928,4583162.0,141337.0,53549.0515,5194258.0,147886.0,55470.1856,5380608.0,2010,2015,4583162.0,5194258.0,611096.0
1748,S539022,云南禄劝工业园区,云南省,禄劝,省政府,工业园区,2008.12,585.77,电力、非金属矿采选、农副产品加工,102.507244,25.500091,102.505851,25.503091,云南省昆明市禄劝彝族苗族自治县工业园区,未知,ok,652.275,22.18,10.7974,111969.5236,13.5958,3750.0,389.0,3361.0,2972.0,17121.0,3116.9314,317927.0,21320.0,4666.1275,475945.0,29835.0,7343.7059,749058.0,34202.0,8988.3039,916807.0,39910.0,10293.4706,1049934.0,2000,2010,475945.0,749058.0,273113.0
1749,S539023,云南寻甸特色产业园区,云南省,寻甸特色,省政府,工业园区,2007.04,583.56,煤磷化工、能源、建材,103.201371,25.550357,103.199523,25.553305,云南省昆明市寻甸回族彝族自治县特色产业园区,住宅区,ok,613.168,16.2898,7.499,77441.7322,4.8548,647.0,12.0,635.0,623.0,31549.0,12511.9519,1301243.0,63179.0,16591.2308,1725488.0,190290.0,24223.2404,2519217.0,248412.0,28127.4231,2925252.0,258210.0,29201.1635,3036921.0,2000,2010,1725488.0,2519217.0,793729.0
1750,S539024,云南安宁工业园区,云南省,安宁,省政府,工业园区,2006.01,1390.66,磷化工、钢铁、石化,102.414337,24.931002,102.412746,24.933783,云南省昆明市安宁市工业园区,未知,ok,613.021,,9.816,40294.6589,13.4125,9790.0,111.0,9679.0,9568.0,19401.0,15244.1031,1478678.0,56002.0,26035.0928,2525404.0,109663.0,42859.1959,4157342.0,132522.0,50952.0412,4942348.0,137713.0,54246.1031,5261872.0,2000,2010,2525404.0,4157342.0,1631938.0
1751,S539025,云南沾益工业园区,云南省,沾益,省政府,工业园区,2004.05,749.85,煤化工、冶金、能源,103.793347,25.62751,103.791315,25.630561,云南省曲靖市沾益区沾益工业园区,住宅区,ok,587.915,6.5446,6.4072,66166.9547,2.7143,2212.0,4.0,2208.0,2204.0,3939.0,13221.6061,1308939.0,18283.0,21158.798,2094721.0,20458.0,30897.5455,3058857.0,24049.0,36370.0404,3600634.0,40056.0,40572.1818,4016646.0,2000,2010,2094721.0,3058857.0,964136.0
1752,S539026,云南马龙工业园区,云南省,马龙,省政府,工业园区,2012.12,855.66,冶金、机械、建材,103.578459,25.428102,103.576651,25.431228,云南省曲靖市马龙区,区县,ok,580.524,39.0005,7.519,77400.5648,4.3235,6821.0,335.0,6486.0,6151.0,180162.0,15517.3571,1520701.0,279147.0,20800.4898,2038448.0,312027.0,33502.0612,3283202.0,325215.0,39849.551,3905256.0,325416.0,42359.6633,4151247.0,2010,2015,3283202.0,3905256.0,622054.0
1753,S539027,云南师宗工业园区,云南省,师宗,省政府,工业园区,2006.11,474.92,化工、冶金、建材,104.006831,24.825204,104.00473,24.828146,云南省曲靖市师宗县师宗工业园区,住宅区,ok,500.985,19.9761,8.0913,82490.4565,6.6353,1327.0,21.0,1306.0,1285.0,56689.0,16577.39,1657739.0,150255.0,24621.81,2462181.0,273009.0,33699.77,3369977.0,324101.0,38013.68,3801368.0,324755.0,40154.2,4015420.0,2000,2010,2462181.0,3369977.0,907796.0
1754,S539028,云南罗平工业园区,云南省,罗平,省政府,工业园区,2007.05,572.72,生物资源加工、能源化工、建材,104.297124,24.865388,104.294921,24.868304,云南省曲靖市罗平县,区县,ok,489.417,19.6163,16.0911,129935.9132,6.869,4130.0,1042.0,3088.0,2046.0,3785.0,12384.951,1263265.0,9413.0,26358.5392,2688571.0,72367.0,39292.8922,4007875.0,107353.0,46291.6078,4721744.0,116104.0,48518.5294,4948890.0,2000,2010,2688571.0,4007875.0,1319304.0
1755,S539029,云南富源工业园区,云南省,富源,省政府,工业园区,2012.03,435.19,冶金、电力、煤化工,104.192412,25.736643,104.190196,25.739658,云南省曲靖市富源县工业园区,未知,ok,579.632,8.7392,5.0317,43398.2744,9.1744,1167.0,100.0,1067.0,967.0,184.0,2895.04,289504.0,184.0,3894.14,389414.0,892.0,4783.26,478326.0,4532.0,5712.02,571202.0,24791.0,8539.65,853965.0,2010,2015,478326.0,571202.0,92876.0
1756,S539030,云南会泽工业园区,云南省,会泽,省政府,工业园区,2008.12,254.91,卷烟、冶金、生物,103.334212,26.420312,103.332176,26.4237,云南省曲靖市会泽县工业园区,未知,ok,686.977,9.8847,12.8866,134510.5181,14.6217,370.0,81.0,289.0,208.0,38293.0,19180.7,1918070.0,47392.0,26335.94,2633594.0,63985.0,40102.84,4010284.0,72946.0,46772.0,4677200.0,76626.0,48074.3,4807430.0,2000,2010,2633594.0,4010284.0,1376690.0
1759,S539031,云南江川工业园区,云南省,江川,省政府,工业园区,2012.03,375.77,生物医药、装备制造、新能源,102.715812,24.314368,102.714385,24.317314,云南省玉溪市江川区工业园区,未知,ok,544.22,32.5173,35.7244,89596.8074,4.0506,4650.0,565.0,4085.0,3520.0,33892.0,22477.5962,2337670.0,43661.0,35934.3269,3737170.0,61508.0,40494.25,4211402.0,87947.0,43224.7308,4495372.0,186087.0,46442.8269,4830054.0,2010,2015,4211402.0,4495372.0,283970.0
1760,S539032,云南澄江工业园区,云南省,澄江,省政府,工业园区,2012.03,371.89,精细磷化工,102.904181,24.675536,102.902816,24.678701,云南省玉溪市澄江市,区县,ok,557.993,,28.7974,115736.5982,7.6333,3035.0,81.0,2954.0,2873.0,22337.0,15829.1078,1614569.0,71719.0,31902.5784,3254063.0,90976.0,37958.951,3871813.0,99985.0,40729.3431,4154393.0,103471.0,41750.1961,4258520.0,2010,2015,3871813.0,4154393.0,282580.0
1761,S539033,云南通海五金产业园区,云南省,通海五金,省政府,工业园区,2006.01,504.13,机电、彩印、包装,102.778059,24.086017,102.7766,24.088867,云南省玉溪市通海县五金产业园区,住宅区,ok,522.963,33.5643,41.2609,84626.1474,17.1122,4856.0,187.0,4669.0,4482.0,6906.0,14355.7426,1449930.0,22081.0,28055.6139,2833617.0,146617.0,33758.6733,3409626.0,214408.0,36785.099,3715295.0,246958.0,38630.3663,3901667.0,2000,2010,2833617.0,3409626.0,576009.0
1762,S539034,云南新平矿业循环经济特色工业园区,云南省,新平矿业循环,省政府,工业园区,2012.03,499.3,生物资源加工、箱包,101.990805,24.070436,101.989387,24.073298,云南省玉溪市新平彝族傣族自治县,区县,ok,585.878,49.9928,21.5119,67482.8036,23.0735,2644.0,199.0,2445.0,2246.0,249767.0,9619.86,961986.0,383103.0,16094.26,1609426.0,408024.0,21913.08,2191308.0,419035.0,24742.67,2474267.0,424218.0,26309.74,2630974.0,2010,2015,2191308.0,2474267.0,282959.0
1763,S539035,元江工业园区,云南省,元江,省政府,工业园区,2012.03,237.67,镍加工、建材、特色生物资源加工,101.998138,23.596068,101.996711,23.598756,云南省玉溪市元江哈尼族彝族傣族自治县,区县,ok,557.277,92.2175,35.288,92913.2189,6.7013,2387.0,406.0,1981.0,1575.0,42601.0,10714.5,1092879.0,161098.0,15421.7941,1573023.0,251767.0,19538.0588,1992882.0,299084.0,22103.8137,2254589.0,345981.0,26266.8627,2679220.0,2010,2015,1992882.0,2254589.0,261707.0
1765,S539036,云南昭阳工业园区,云南省,昭阳,省政府,工业园区,2006.01,561.45,农产品加工、医药、建材,103.76218,27.400359,103.760055,27.403757,云南省昭通市昭阳区工业园区,未知,ok,765.181,25.6336,22.081,62533.425,1.9299,275.0,51.0,224.0,173.0,39902.0,27478.5102,2692894.0,69946.0,38409.3061,3764112.0,86323.0,48435.6531,4746694.0,94239.0,53222.8878,5215843.0,101267.0,56989.1327,5584935.0,2000,2010,3764112.0,4746694.0,982582.0
1766,S539037,云南盐津工业园区,云南省,盐津,省政府,工业园区,2007.10,92.91,电力、农林产品加工,104.234458,28.108475,104.232193,28.111923,云南省昭通市盐津县,区县,ok,812.792,,316.4101,69293.8197,48.2708,1936.0,41.0,1895.0,1854.0,49.0,1059.7273,104913.0,56.0,1114.1818,110304.0,56.0,1331.1414,131783.0,3946.0,1726.9192,170965.0,35538.0,3567.9293,353225.0,2000,2010,110304.0,131783.0,21479.0
1767,S539038,云南大关工业园区,云南省,大关,省政府,工业园区,2012.03,269.01,水泥、建材、硅,103.891164,27.748054,103.889202,27.751635,云南省昭通市大关县,区县,ok,796.101,29.5031,14.5091,8836.0316,22.3216,1088.0,94.0,994.0,900.0,122234.0,2112.1414,209102.0,133394.0,2627.3434,260107.0,137969.0,3288.6869,325580.0,139953.0,3661.6263,362501.0,140744.0,3934.8687,389552.0,2010,2015,325580.0,362501.0,36921.0
1768,S539039,云南镇雄工业园区,云南省,镇雄,省政府,工业园区,2010.06,183.22,电力、建材,104.875484,27.433359,104.87294,27.43691,云南省昭通市镇雄县工业园区,未知,ok,709.276,266.9772,127.5642,278345.0815,14.5847,4035.0,164.0,3871.0,3707.0,88625.0,5863.7071,580507.0,202848.0,13069.1313,1293844.0,238230.0,18034.9899,1785464.0,252400.0,21283.4242,2107059.0,252504.0,25965.1616,2570551.0,2010,2015,1785464.0,2107059.0,321595.0
1769,S539040,云南彝良工业园区,云南省,彝良,省政府,工业园区,2004.04,236.95,有色金属、碳素、煤化工,104.023804,27.583219,104.021541,27.586532,云南省昭通市彝良县彝良工业园区,住宅区,ok,774.353,61.4833,67.2625,12107.2442,11.0262,296.0,0.0,296.0,296.0,15056.0,2530.2381,265675.0,20276.0,2923.981,307018.0,36430.0,3821.4286,401250.0,44521.0,4599.8286,482982.0,56652.0,6608.5524,693898.0,2000,2010,307018.0,401250.0,94232.0
1770,S539041,云南水富工业园区,云南省,水富,省政府,工业园区,2006.10,385.07,能源、化工、农产品加工,104.323648,28.545029,104.321236,28.548341,云南省昭通市水富市水富工业园区,住宅区,ok,842.706,58.7365,64.1852,16880.7155,23.7264,664.0,45.0,619.0,574.0,700.0,1613.2,161320.0,737.0,1879.17,187917.0,21132.0,3080.37,308037.0,29487.0,3954.39,395439.0,31256.0,4852.36,485236.0,2000,2010,187917.0,308037.0,120120.0
1772,S539043,云南永胜工业园区,云南省,永胜,省政府,工业园区,2004.02,177.74,农产品加工、建材,100.396893,26.770356,100.395553,26.773737,云南省丽江市永胜县工业园区,未知,ok,900.06,,3.6339,704.9747,13.7679,912.0,15.0,897.0,882.0,6080.0,345.4904,35931.0,7370.0,423.6923,44064.0,8425.0,646.1731,67202.0,8846.0,790.1058,82171.0,8846.0,929.8942,96709.0,2000,2010,44064.0,67202.0,23138.0
1774,S539044,云南普洱工业园区,云南省,普洱,省政府,工业园区,2006.05,625.33,生物制品、林产品加工,100.906062,22.781789,100.905017,22.784884,云南省普洱市思茅区普洱工业园区,住宅区,ok,612.008,18.463,7.9017,43340.6191,30.8417,25359.0,4388.0,20971.0,16583.0,21114.0,3312.6337,334576.0,45904.0,5884.099,594294.0,119861.0,10775.9307,1088369.0,161531.0,13813.3168,1395145.0,176496.0,16669.4158,1683611.0,2000,2010,594294.0,1088369.0,494075.0
1775,S539045,云南景东工业园区,云南省,景东,省政府,工业园区,2012.03,227.23,林产品加工、生物,100.86758,24.438369,100.866492,24.441503,云南省普洱市景东彝族自治县景东工业园区,住宅区,ok,703.81,42.6271,35.4627,145538.8495,23.2327,3378.0,1127.0,2251.0,1124.0,83057.0,14371.6337,1451535.0,104767.0,19811.8416,2000996.0,133329.0,23487.1881,2372206.0,146090.0,25279.7723,2553257.0,151968.0,26395.198,2665915.0,2010,2015,2372206.0,2553257.0,181051.0
1776,S539046,景谷林产工业园区,云南省,景谷林产,省政府,工业园区,2006.10,371.15,林板材、林化工、林浆纸,100.702807,23.496987,100.701696,23.499714,云南省普洱市景谷傣族彝族自治县,区县,ok,672.29,80.3835,24.7828,130183.8219,9.2109,16245.0,290.0,15955.0,15665.0,266285.0,15470.65,1547065.0,335000.0,21855.97,2185597.0,340300.0,25134.05,2513405.0,342641.0,26900.25,2690025.0,343741.0,28842.54,2884254.0,2000,2010,2185597.0,2513405.0,327808.0
1777,S539047,孟连勐阿边境经济合作区,云南省,孟连勐阿,省政府,工业园区,2012.05,115.86,锡矿、橡胶、农副产品加工,81.28279,43.929945,81.279862,43.92877,新疆维吾尔自治区伊犁哈萨克自治州伊宁市边境经济合作区,住宅区,ok,3455.712,65.2299,30.599,311069.5324,0.2741,220.0,122.0,98.0,-24.0,84677.0,64962.3861,6561201.0,153168.0,112777.3861,11390516.0,315643.0,186007.6139,18786769.0,396831.0,223602.0792,22583810.0,397356.0,228877.3861,23116616.0,2010,2015,18786769.0,22583810.0,3797041.0
